frame,leading,right_leading,left_leading,following,right_following,left_following
0.3,,,30.0,,,
0.33,,,30.0,,,
0.37,,,30.0,,,
0.4,,,30.0,,,
0.43,,,30.0,,,
0.47,,,30.0,,,
0.5,,,30.0,,,
0.53,,,30.0,,,
0.57,,,30.0,,,
0.6,,,30.0,,,
0.63,,,30.0,,,
0.67,,,30.0,,,
0.7,,,30.0,,,
0.73,,,30.0,,,
0.77,,,30.0,,,
0.8,,,30.0,,,
0.83,,,30.0,,,
0.87,,,30.0,,,
0.9,,,30.0,,,
0.93,,,30.0,,,
0.97,,,30.0,,,
1.0,,,30.0,,,
1.03,,,30.0,,,
1.07,,,30.0,,,
1.1,,,30.0,,,
1.13,,,30.0,,,
1.17,,,30.0,,,
1.2,,,30.0,,,
1.23,,,30.0,,,
1.27,,,30.0,,,
1.3,,,30.0,,,
1.33,,,30.0,,,
1.37,,,30.0,,,
1.4,,,30.0,,,
1.43,,,30.0,,,
1.47,,,30.0,,,
1.5,,,30.0,,,
1.53,,,30.0,,,
1.57,,,30.0,,,
1.6,,,30.0,,,
1.63,,,30.0,,,
1.67,,,30.0,,,
1.7,,,30.0,,,
1.73,,,30.0,,,
1.77,,,30.0,,,
1.8,,,30.0,,,
1.83,,,30.0,,,
1.87,,,30.0,,,
1.9,,,30.0,,,
1.93,,,30.0,,,
1.97,,,30.0,,,
2.0,,,30.0,,,
2.03,,,30.0,,,
2.07,,,30.0,,,
2.1,,,30.0,,,
2.13,,,30.0,,,
2.17,,,30.0,,,
2.2,,,30.0,,,
2.23,,,30.0,,,
2.27,,,30.0,,,
2.3,,,30.0,,,
2.33,,,30.0,,,
2.37,,,30.0,,,
2.4,,,30.0,,,
2.43,,,30.0,,,
2.47,,,30.0,,,
2.5,,,30.0,,,
2.53,,,30.0,,,
2.57,,,30.0,,,
2.6,,,30.0,,,
2.63,,,,,,
2.67,,,,,,
2.7,,,,,,
2.73,,,30.0,,,
2.77,,,30.0,,,
2.8,,,30.0,,,
2.83,,,30.0,,,
2.87,,,30.0,,,
2.9,,,30.0,,,
2.93,,,30.0,,,
2.97,,,30.0,,,
3.0,,,30.0,,,
3.03,,,30.0,,,
