frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,,,,,,
0.03,,,,,,
0.07,,,,,,
0.1,,,,,,
0.13,,,,,,
0.17,,,,,,
0.2,,,,,,
0.23,,,,,,
0.27,,,,,,
0.3,,,,,,
0.33,,,,,,
0.37,,,,,,
0.4,,,,,,
0.43,,,,,,
0.47,,,,,,
0.5,,,,,,
0.53,,,,,,
0.57,,,,,,
0.6,,,,,,
0.63,,,,,,
0.67,,,,,,
0.7,,,,,,
0.73,,,,,,
0.77,,,,,,
0.8,,,,,,
0.83,,,,,,
0.87,,,,,,
0.9,,,,,,
0.93,,,,,,
0.97,,,,,,
1.0,,,,,,
1.03,,,,,,
1.07,,,,,,
1.1,,,,,,
1.13,,,,,,
1.17,,,,,,
1.2,,,,,,
1.23,,,,,,
1.27,,,,,,
1.3,,,,,,
1.33,,,,,,
1.37,,,,,,
1.4,,,,,,
1.43,,,,,,
1.47,,,,,,
1.5,,,,,,
1.53,,,,,,
1.57,,,,,,
1.6,,,,,,
1.77,,,,,,
1.8,,,,,,
1.83,,,,,,
1.87,,,,,,
1.9,,,,,,
1.93,,,,,,
1.97,,,,,,
2.0,,,,,,
2.03,,,,,,
2.07,,,,,,
2.1,,,,,,
2.13,,,,,,
2.17,,,,,,
2.2,,,,,,
2.23,,,,,,
2.27,,,,,,
2.3,,,,,,
2.33,,,,,,
2.37,,,,,,
2.4,,,,,,
2.43,,,,,,
2.47,,,,,,
2.5,,,,,,
2.53,,,,,,
2.57,,,,,,
2.6,,,,,,
2.63,,,,,,
2.67,,,,,,
2.7,,,,,,
2.73,,,,,,
2.77,,,,,,
2.8,,,,,,
2.83,,,,,,
2.87,,,,,,
2.9,,,,,,
2.93,,,,,,
2.97,,,,,,
3.0,,,,,,
3.03,,,,,,
3.07,,,,,,
3.1,,,,,,
3.13,,,,,,
3.17,,,,,,
3.2,,,,,,
3.23,,,,,,
3.27,,,,,,
3.3,,,,,,
3.33,,,,,,
3.37,,,,,,
3.4,,,,,,
3.43,,,,,,
3.47,,,,,,
3.5,,,,,,
3.53,,,,,,
3.57,,,,,,
3.6,,,,,,
3.63,,,,,,
3.67,,,,,,
3.7,,,,,,
3.73,,,,,,
3.77,,,,,,
3.8,,,,,,
3.83,,,,,,
3.87,,,,,,
3.9,,,,,,
3.93,,,,,,
3.97,,,,,,
4.0,,,,,,
4.03,,,,,,
4.07,,,,,,
4.1,,,,,,
4.13,,,,,,
4.17,,,,,,
4.2,,,,,,
4.23,,,,,,
4.27,,,,,,
4.3,,,,,,
4.33,,,,,,
4.37,,,,,,
4.4,,,,,,
4.43,,,,,,
4.47,,,,,,
4.5,,,,,,
4.53,,,,,,
4.57,,,,,,
4.6,,,,,,
4.63,,,,,,
4.67,,,,,,
4.7,,,,,,
4.73,,,,,,
4.77,,,,,,
4.8,,,,,,
4.83,,,,,,
4.87,,,,,,
4.9,,,,,,
4.93,,,,,,
4.97,,,,,,
5.0,,,,,,
5.03,,,,,,
5.07,,,,,,
5.1,,,,,,
5.13,,,,,,
5.17,,,,,,
5.2,,,,,,
5.23,,,,,,
