frame,leading,right_leading,left_leading,following,right_following,left_following
0.73,,,,,,
0.77,,,,,,
0.8,,,,,,
0.83,,,,,,
0.87,,,,,,
0.9,,,,,,
0.93,,,,,,
0.97,,,,,,
1.0,,,,,,
1.03,,,,,,
1.07,,,,,,
1.1,,,,,,
1.13,,,,,,
1.17,,,,,,
1.2,,,,,,
1.23,,,,,,
1.27,,,,,,
1.3,,,,,,
1.33,,,,,,
1.37,,,,,,
1.4,,,,,,
1.43,,,,,,
1.47,,,,,,
1.5,,,,,,
1.53,,,,,,
1.57,,,,,,
1.6,,,,,,
1.63,,,,,,
1.67,,,,,,
1.7,,,,,,
1.73,,,,,,
1.77,,,,,,
1.8,,,,,,
1.83,,,,,,
1.87,,,,,,
1.9,,,,,,
1.93,,,,,,
1.97,,,,,,
2.0,,,,19.0,,
2.03,,,,19.0,,
2.07,,,,19.0,,
2.1,,,,19.0,,
2.13,,,,19.0,,
2.17,,,,19.0,,
2.2,,,,19.0,,
2.23,,,,19.0,,
2.27,,,,19.0,,
2.3,,,,19.0,,
2.33,,,,19.0,,
2.37,,,,19.0,,
2.4,,,,19.0,,
2.43,,,,19.0,,
2.47,,,,19.0,,
2.5,,,,19.0,,
2.53,,,,19.0,,
2.57,,,,19.0,,
2.6,,,,19.0,,
2.63,,,,19.0,,
2.67,,,,19.0,,
2.7,,,,19.0,,
2.73,,,,19.0,,
2.77,,,,19.0,,
2.8,,,,19.0,,
2.83,,,,19.0,,
2.87,,,,19.0,,
2.9,,,,19.0,,
2.93,,,,19.0,,
2.97,,,,19.0,,
3.0,,,,19.0,,
3.03,,,,19.0,,
3.07,,,,19.0,,
3.13,,,,19.0,,
3.7,,,,19.0,,
3.83,,,,19.0,,
3.87,,,,19.0,,
3.9,,,,19.0,,
3.93,,,,,,
3.97,,,,,,
4.0,,,,,,
4.03,,,,,,
4.07,,,,,,
4.1,,,,,,
4.13,,,,,,
4.17,,,,,,
4.2,,,,,,
4.23,,,,19.0,,
4.27,,,,19.0,,
4.3,,,,19.0,,
4.33,,,,19.0,,
4.37,,,,19.0,,
4.4,,,,19.0,,
4.43,,,,19.0,,
4.47,,,,19.0,,
4.5,,,,19.0,,
