frame,leading,right_leading,left_leading,following,right_following,left_following
0.0,2.0,,,,,
0.03,2.0,,,,,
0.07,2.0,,,,,
0.1,2.0,,,,,
0.13,2.0,,,,,
0.17,2.0,,,,,
0.2,2.0,,,,,
0.27,2.0,,,,,
0.3,2.0,,,,,
0.33,2.0,,,,,
0.37,2.0,,,,,
0.4,2.0,,,,,
0.43,2.0,,,,,
0.47,2.0,,,,,
0.5,2.0,,,,,
0.53,2.0,,,,,
0.6,2.0,,,,,
0.63,2.0,,,,,
0.67,2.0,,,,,
0.7,2.0,,,,,
0.73,2.0,,,,,
0.77,2.0,,,,,
0.8,2.0,,,,,
0.83,2.0,,,,,
0.87,2.0,,,,,
0.93,2.0,,,,,
0.97,2.0,,,,,
1.0,2.0,,,,,
1.03,2.0,,,,,
1.07,2.0,,,,,
1.1,2.0,,,,,
1.13,2.0,,,,,
1.17,2.0,,,,,
1.2,2.0,,,,,
1.23,2.0,,,,,
1.3,2.0,,,,,
1.33,2.0,,,,,
1.37,2.0,,,,,
1.4,2.0,,,,,
1.43,2.0,,,,,
1.47,2.0,,,,,
1.5,2.0,,,,,
1.53,2.0,,,,,
1.57,2.0,,,,,
1.63,2.0,,,,,
1.67,2.0,,,,,
1.7,2.0,,,,,
1.73,2.0,,,,,
1.77,2.0,,,,,
1.8,2.0,,,,,
1.83,2.0,,,,,
1.87,2.0,,,,,
1.9,2.0,,,,,
1.97,2.0,,,,,
2.0,2.0,,,,,
2.03,2.0,,,,,5.0
2.07,2.0,,,,,5.0
2.1,2.0,,,,,5.0
2.13,2.0,,,,,5.0
2.17,2.0,,,,,5.0
2.2,2.0,,,,,5.0
2.23,2.0,,,,,5.0
2.27,2.0,,,,,5.0
2.33,2.0,,,,,5.0
2.37,2.0,,,,,5.0
2.4,2.0,,,,,5.0
2.43,2.0,,,,,5.0
2.47,2.0,,,,,5.0
2.5,2.0,,,,,5.0
2.53,2.0,,,,,5.0
2.57,2.0,,,,,5.0
2.6,2.0,,,,,5.0
2.7,2.0,,,,,5.0
2.73,2.0,,,,,5.0
2.77,2.0,,,,,5.0
2.8,2.0,,,,,5.0
2.83,2.0,,,,,5.0
2.87,2.0,,,,,5.0
2.9,2.0,,,,,5.0
2.93,2.0,,,,,5.0
2.97,2.0,,,,,5.0
3.07,2.0,,,,,5.0
3.1,2.0,,,,,5.0
3.13,2.0,,,,,5.0
3.17,2.0,,,,,5.0
3.2,2.0,,,,,5.0
3.23,2.0,,,,,5.0
3.27,2.0,,,,,5.0
3.3,2.0,,,,,5.0
3.33,2.0,,,,,5.0
3.4,2.0,,,,,5.0
3.43,2.0,,,,,5.0
3.47,2.0,,,,,5.0
3.5,2.0,,,,,5.0
3.53,2.0,,,,,5.0
3.57,2.0,,,,,5.0
3.6,2.0,,,,,5.0
3.63,2.0,,,,,5.0
3.67,2.0,,,,,5.0
3.7,,,,,,5.0
3.77,2.0,,,,,5.0
3.8,2.0,,,,,5.0
3.83,2.0,,,,,5.0
3.87,2.0,,,,,5.0
3.9,2.0,,,,,5.0
3.93,2.0,,,,,5.0
3.97,2.0,,,,,5.0
4.0,2.0,,,,,5.0
4.03,2.0,,,,,5.0
4.07,2.0,,,,,5.0
4.1,2.0,,,,,5.0
4.13,2.0,,,,,5.0
4.17,2.0,,,,,5.0
4.2,2.0,,,,,5.0
4.23,2.0,,,,,5.0
4.27,2.0,,,,,5.0
4.3,2.0,,,,,5.0
4.33,2.0,,,,,5.0
4.37,2.0,,,,,5.0
4.4,2.0,,,,,5.0
4.43,2.0,,,,,5.0
4.47,2.0,,,,,5.0
4.5,2.0,,,,,5.0
4.53,2.0,,,,,5.0
4.57,2.0,,,,,5.0
4.6,2.0,,,,,5.0
4.63,2.0,,,,,5.0
4.67,2.0,,,,,5.0
4.7,,2.0,,,,5.0
4.73,,2.0,,,,5.0
4.77,,2.0,,,,5.0
4.8,,2.0,,,,5.0
4.83,,2.0,,,,5.0
4.87,,2.0,,,,5.0
4.9,,2.0,,,,5.0
4.93,,2.0,,,,5.0
4.97,,2.0,8.0,,,5.0
5.0,,2.0,,,,5.0
5.03,,2.0,8.0,,,5.0
5.07,,2.0,8.0,,,5.0
5.1,,2.0,8.0,,,5.0
5.13,,2.0,8.0,,,5.0
5.17,,2.0,8.0,,,5.0
5.2,,2.0,8.0,,,5.0
5.23,,2.0,8.0,,,5.0
5.27,,2.0,8.0,,,5.0
5.3,,2.0,8.0,,,5.0
