frame,ID,car_type,x1,y1,x2,y2,center_x,center_y,front_x,front_y,back_x,back_y,width,height,lane
0.0,1, white car,226.88,512.51,257.88,526.96,242.38,519.74,226.88,519.74,257.88,519.74,31.0,14.45,3
0.03,1, white car,226.81,512.48,257.95,527.0,242.38,519.74,226.81,519.74,257.95,519.74,31.14,14.52,3
0.07,1, white car,226.81,512.49,257.96,527.01,242.38,519.75,226.81,519.75,257.96,519.75,31.16,14.53,3
0.1,1, white car,226.86,512.52,257.94,527.01,242.4,519.77,226.86,519.77,257.94,519.77,31.08,14.49,3
0.13,1, white car,226.81,512.49,257.99,527.03,242.4,519.76,226.81,519.76,257.99,519.76,31.18,14.55,3
0.17,1, white car,226.9,512.39,258.27,527.04,242.58,519.72,226.9,519.72,258.27,519.72,31.37,14.65,3
0.2,1, white car,226.84,512.43,258.11,527.04,242.48,519.73,226.84,519.73,258.11,519.73,31.27,14.61,3
0.23,1, white car,226.9,512.5,257.98,527.02,242.44,519.76,226.9,519.76,257.98,519.76,31.08,14.52,3
0.27,1, white car,227.08,512.58,257.89,526.98,242.48,519.78,227.08,519.78,257.89,519.78,30.81,14.4,3
0.3,1, white car,227.16,512.62,257.82,526.95,242.49,519.79,227.16,519.79,257.82,519.79,30.65,14.33,3
0.33,1, white car,227.21,512.65,257.68,526.9,242.45,519.77,227.21,519.77,257.68,519.77,30.47,14.25,3
0.37,1, white car,227.25,512.61,257.71,526.85,242.48,519.73,227.25,519.73,257.71,519.73,30.46,14.24,3
0.4,1, white car,227.25,512.65,257.72,526.9,242.48,519.78,227.25,519.78,257.72,519.78,30.47,14.25,3
0.43,1, white car,227.34,512.68,257.79,526.93,242.56,519.81,227.34,519.81,257.79,519.81,30.45,14.25,3
0.47,1, white car,227.31,512.72,257.74,526.96,242.52,519.84,227.31,519.84,257.74,519.84,30.43,14.24,3
0.5,1, white car,227.25,512.75,257.69,526.99,242.47,519.87,227.25,519.87,257.69,519.87,30.43,14.24,3
0.53,1, white car,227.38,512.8,257.71,526.99,242.54,519.9,227.38,519.9,257.71,519.9,30.33,14.19,3
0.57,1, white car,227.45,512.84,257.62,526.96,242.53,519.9,227.45,519.9,257.62,519.9,30.17,14.11,3
0.6,1, white car,227.5,512.86,257.56,526.91,242.53,519.88,227.5,519.88,257.56,519.88,30.05,14.05,3
0.63,1, white car,227.48,512.86,257.54,526.91,242.51,519.89,227.48,519.89,257.54,519.89,30.06,14.05,3
0.67,1, white car,227.46,512.84,257.52,526.88,242.49,519.86,227.46,519.86,257.52,519.86,30.06,14.04,3
0.7,1, white car,227.56,512.88,257.6,526.91,242.58,519.89,227.56,519.89,257.6,519.89,30.04,14.03,3
0.73,1, white car,227.47,512.91,257.52,526.95,242.5,519.93,227.47,519.93,257.52,519.93,30.06,14.04,3
0.77,1, white car,227.41,512.89,257.52,526.96,242.47,519.93,227.41,519.93,257.52,519.93,30.11,14.06,3
0.8,1, white car,227.41,512.9,257.52,526.97,242.46,519.93,227.41,519.93,257.52,519.93,30.11,14.06,3
0.83,1, white car,227.44,512.91,257.54,526.97,242.49,519.94,227.44,519.94,257.54,519.94,30.1,14.06,3
0.87,1, white car,227.45,512.93,257.56,527.0,242.5,519.96,227.45,519.96,257.56,519.96,30.1,14.07,3
0.9,1, white car,227.45,512.9,257.6,526.99,242.52,519.95,227.45,519.95,257.6,519.95,30.15,14.09,3
